no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,lead_time,market_segment_type,avg_price_per_room,arrival_month,required_car_parking_space,repeated_guest,arrival_year,booking_status
0.6931471805599453,0.6931471805599453,2,12,4,124.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,76,4,65.75,3,0,0,2018,1
0.0,0.0,0,50,4,101.15,3,0,0,2018,0
0.0,0.0,0,201,4,98.1,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,28,4,82.65,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,22,4,95.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,71,4,112.58,12,0,0,2017,1
0.0,0.0,1,9,4,79.0,2,0,0,2018,0
0.0,0.0,0,98,4,80.1,10,0,0,2018,0
0.0,0.0,0,37,4,116.1,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,2,1,0.0,7,0,1,2018,1
0.6931471805599453,0.6931471805599453,0,7,3,82.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,121,4,114.3,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,2,4,153.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,90,3,123.08,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,30,4,92.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,27,2,65.0,6,0,1,2018,1
0.6931471805599453,0.6931471805599453,1,15,4,68.99,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,16,4,120.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,2,4,72.2,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,14,3,109.25,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,30,4,111.83,8,0,0,2018,1
0.0,0.0,0,147,4,101.7,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,21,3,142.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,6,4,114.5,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,16,3,87.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,111,4,139.5,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,19,4,119.0,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,93,3,61.0,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,44,4,104.63,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,43,4,99.41,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,73,4,102.6,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,34,4,138.6,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,37,4,144.9,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,3,174,4,90.9,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,14,4,77.88,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,1,3,90.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,86,3,73.83,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,6,4,155.2,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,27,4,187.0,7,0,0,2018,1
0.0,0.0,1,47,4,150.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,5,4,90.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,31,4,108.0,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,4,4,1,0.0,5,1,1,2018,1
0.6931471805599453,0.6931471805599453,0,2,4,151.0,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,5,4,98.1,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,3,278,4,78.3,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,2,4,179.0,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,1,9,4,94.86,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,113,4,115.85,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,170.0,9,0,0,2018,1
0.0,0.0,1,7,4,90.0,8,0,0,2017,0
0.0,0.0,0,32,4,130.5,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,31,3,108.3,8,0,0,2018,1
0.0,0.0,0,36,4,145.8,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,41,4,151.5,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,37,4,67.5,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,0,4,151.0,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,6,3,95.0,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,3,54,4,85.6,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,70,4,96.3,4,0,0,2018,1
0.0,0.0,0,176,4,96.3,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,34,4,54.71,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,85.93,5,0,0,2018,1
0.0,0.0,1,178,4,102.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,82,4,99.45,4,0,0,2018,1
0.0,0.0,1,247,4,86.63,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,126,4,90.95,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,81,4,152.55,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,5,4,165.0,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,18,4,154.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,110,4,84.6,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,24,4,80.2,11,0,0,2018,1
0.0,0.0,1,82,4,107.1,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,26,3,75.0,10,0,0,2017,1
0.0,0.0,1,52,4,125.99,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,6,4,95.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,28,4,126.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,25,4,93.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,2,67.0,11,1,1,2018,1
0.6931471805599453,0.6931471805599453,2,83,4,90.32,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,35,3,76.5,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,17,4,133.0,9,1,0,2017,1
0.0,0.0,1,104,4,76.5,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,3,2,65.0,10,0,1,2017,1
0.6931471805599453,0.6931471805599453,0,124,3,92.65,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,17,4,77.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,53,4,149.4,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,6,4,158.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,9,4,77.25,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,70,4,126.9,6,0,0,2018,1
0.0,0.0,1,42,4,86.4,10,0,0,2017,0
0.0,0.0,1,220,4,90.95,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,30,3,81.0,11,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,7,2,40.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,1,4,191.0,7,0,0,2018,1
0.0,0.0,1,254,4,100.3,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,90,4,70.03,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,122,2,67.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,25,4,114.0,9,0,0,2017,1
0.0,0.0,1,214,4,81.5,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,1,4,163.5,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,9,2,65.0,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,38,4,137.7,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,7,4,165.67,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,4,1,0.0,2,0,1,2018,1
0.0,0.0,2,92,4,72.25,11,0,0,2017,0
0.0,0.0,1,144,4,99.45,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,1,4,137.0,4,0,0,2018,1
0.0,0.0,0,70,3,80.75,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,24,4,141.0,4,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,338,3,90.67,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,3,4,81.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,87,3,75.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,16,4,97.5,8,0,0,2017,1
0.0,0.0,0,114,4,75.0,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,42,3,118.0,12,0,0,2017,1
0.0,0.0,1,34,4,194.85,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,49,4,157.76,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,104,3,80.75,5,0,0,2018,1
0.0,0.0,0,135,4,55.08,8,0,0,2017,0
0.6931471805599453,0.6931471805599453,0,14,3,99.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,39,4,170.1,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,50,4,90.9,4,0,0,2018,1
0.0,0.0,0,120,4,87.13,4,0,0,2018,0
0.0,0.0,0,2,2,170.0,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,8,2,130.0,5,0,0,2018,1
0.0,0.0,2,157,4,120.7,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,51,3,85.5,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,54,4,85.5,12,1,0,2017,1
0.6931471805599453,0.6931471805599453,2,58,4,85.5,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,69,3,71.4,9,0,0,2017,1
0.0,0.0,0,27,4,141.46,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,21,4,160.0,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,24,3,48.67,2,0,0,2018,1
0.0,0.0,1,57,4,79.2,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,58,4,102.6,12,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,79.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,85,4,76.5,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,3,185,4,116.77,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,17,3,85.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,5,4,131.0,6,0,0,2018,1
0.0,0.0,0,27,4,94.35,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,55,4,79.2,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,12,4,97.02,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,11,4,92.4,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,36,4,131.4,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,68,4,0.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,27,4,104.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,51,4,65.75,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,97,4,90.08,7,0,0,2018,1
0.0,0.0,1,185,4,90.95,7,0,0,2018,0
0.0,0.0,1,49,4,71.1,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,3,3,90.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,85.0,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,55,4,94.5,4,0,0,2018,1
0.0,0.0,0,1,4,85.0,2,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,2,147.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,113,4,116.1,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,21,4,72.42,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,13,4,0.0,8,0,0,2018,1
0.0,0.0,1,72,4,119.85,5,0,0,2018,0
0.0,0.0,1,13,4,140.0,10,0,0,2018,0
0.0,0.0,0,64,4,105.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,4,116.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,3,3,75.0,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,96,2,79.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,53,4,121.35,9,0,0,2018,1
0.0,0.0,1,39,4,51.28,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,87,3,80.75,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,68,4,63.75,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,168,4,81.08,7,0,0,2018,1
0.0,0.0,0,74,4,74.8,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,126,4,144.5,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,31,4,168.3,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,31,4,85.5,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,18,4,119.1,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,81,4,119.0,12,0,0,2018,1
0.0,0.0,2,250,4,100.3,9,0,0,2018,0
0.0,0.0,1,251,4,81.5,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,146,4,91.98,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,61,4,88.4,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,3,4,4,108.67,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,35,2,89.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,47,4,123.3,9,0,0,2018,1
0.0,0.0,0,277,4,96.3,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,19,4,88.0,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,5,4,79.0,2,0,0,2018,1
0.0,0.0,0,35,4,71.1,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,18,4,99.75,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,3,2,67.0,9,1,1,2018,1
0.6931471805599453,0.6931471805599453,1,18,4,148.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,51,4,158.4,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,1,48,4,63.22,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,68,4,96.6,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,1,4,183.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,47,4,72.76,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,2,4,92.67,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,26,4,119.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,25,4,110.0,9,0,0,2018,1
0.0,0.0,1,57,4,157.14,6,0,0,2018,0
0.0,0.0,1,183,4,105.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,46,4,107.55,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,115,4,170.63,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,4,4,125.0,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,4,4,145.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,5,3,86.6,11,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,34,3,105.12,10,0,0,2017,1
0.0,0.0,0,1,4,131.0,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,7,4,103.0,11,0,0,2018,1
0.0,0.0,0,163,3,100.8,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,34,4,109.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,64,4,119.17,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,77.71,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,43,4,87.97,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,1,4,96.0,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,95,4,68.2,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,4,4,93.0,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,38,4,116.1,5,0,0,2018,1
0.0,0.0,0,72,4,74.8,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,3,3,72.25,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,65,4,107.1,9,1,0,2018,1
0.6931471805599453,0.6931471805599453,2,1,4,189.0,12,1,0,2018,1
0.6931471805599453,0.6931471805599453,1,161,4,87.13,7,0,0,2018,1
0.0,0.0,0,6,4,85.0,2,0,0,2018,0
0.0,0.0,0,45,4,194.73,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,4,131.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,11,4,141.95,5,0,0,2018,1
0.0,0.0,0,88,4,116.1,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,24,3,111.6,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,119,4,83.83,6,0,0,2018,1
0.0,0.0,0,21,4,151.0,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,1,4,96.0,8,0,0,2017,1
0.0,0.0,0,46,4,123.3,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,1,4,107.03,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,55,4,74.8,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,35,4,153.3,3,0,0,2018,1
0.0,0.0,1,192,4,99.45,8,0,0,2018,0
0.0,0.0,0,103,4,99.3,3,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,7,1,0.0,7,0,0,2018,1
0.0,0.0,1,83,4,93.6,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,135,4,114.75,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,35,4,158.4,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,111,4,109.65,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,137,3,83.47,8,0,0,2017,1
0.0,0.0,2,178,4,127.93,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,1,0.0,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,61,4,79.36,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,2,4,104.0,4,0,0,2018,1
0.0,0.0,0,36,4,135.9,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,31,4,140.4,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,9,4,175.0,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,28,4,154.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,1,4,149.0,9,0,0,2018,1
0.0,0.0,0,39,4,149.4,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,14,4,57.75,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,196,4,87.67,9,0,0,2018,1
0.0,0.0,1,92,4,107.1,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,6,3,71.2,4,0,0,2018,1
0.0,0.0,0,99,4,82.45,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,7,4,195.7,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,73,4,205.38,8,0,0,2018,1
0.0,0.0,0,50,4,112.2,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,2,2,67.0,6,1,1,2018,1
0.0,0.0,1,86,4,123.84,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,54,4,148.5,6,0,0,2018,1
0.0,0.0,0,103,3,85.0,9,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,22,1,0.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,81,4,116.1,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,1,2,66.0,1,0,1,2018,1
0.6931471805599453,0.6931471805599453,3,161,4,186.3,8,0,0,2018,1
0.0,0.0,0,102,4,95.03,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,21,3,58.0,12,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,59,3,81.0,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,195,4,90.95,7,0,0,2018,1
0.0,0.0,0,137,4,100.8,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,2,4,123.5,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,0,5,2,65.0,11,0,1,2017,1
0.0,0.0,1,97,4,90.0,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,60,4,89.25,10,0,0,2017,1
0.0,0.0,0,66,4,149.4,9,0,0,2018,0
0.0,0.0,0,45,4,93.6,11,0,0,2018,0
0.0,0.0,1,52,4,79.2,11,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,86,4,73.95,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,80,4,96.3,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,136,4,99.45,5,0,0,2018,1
0.0,0.0,1,8,4,85.96,3,0,0,2018,0
0.0,0.0,0,18,4,99.0,6,0,0,2018,0
0.0,0.0,1,159,4,123.3,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,2,11,4,109.67,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,205,4,76.5,7,0,0,2017,1
0.0,0.0,1,119,4,46.51,12,0,0,2017,0
0.6931471805599453,0.6931471805599453,2,36,4,149.4,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,5,1,0.0,10,0,0,2018,1
0.0,0.0,0,44,4,187.11,9,0,0,2018,0
0.0,0.0,0,48,2,65.0,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,3,3,44.8,11,0,0,2017,1
0.0,0.0,2,173,4,114.75,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,3,27,4,101.43,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,138.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,101,4,67.45,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,10,4,124.33,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,87,4,152.1,8,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,134,4,113.7,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,57,4,177.3,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,2,4,81.0,12,0,1,2017,1
0.0,0.0,0,149,4,99.45,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,19,4,110.5,12,0,0,2018,1
0.0,0.0,0,29,4,139.6,5,0,0,2018,0
0.0,0.0,0,76,4,135.15,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,1,2,65.0,4,0,1,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,96.12,6,0,0,2018,1
0.0,0.0,0,51,4,88.4,11,0,0,2018,0
0.0,0.0,0,77,4,147.6,8,0,0,2018,0
0.0,0.0,0,262,4,73.95,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,45,4,79.2,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,297,4,90.3,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,44,3,60.0,11,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,78,4,177.3,4,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,2,4,95.0,11,0,0,2018,1
0.0,0.0,1,33,4,104.0,11,0,0,2018,0
0.0,0.0,0,167,4,97.75,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,11,4,143.2,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,49,3,60.0,11,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,28,4,107.92,10,0,0,2017,1
0.0,0.0,0,72,4,109.8,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,0,2,65.0,10,0,1,2018,1
0.6931471805599453,0.6931471805599453,1,6,4,70.07,2,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,139.0,10,0,0,2017,1
0.0,0.0,0,39,4,120.6,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,48,4,80.1,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,0,4,103.18,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,1,4,97.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,63,4,111.6,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,9,4,155.08,9,0,0,2017,1
0.0,0.0,0,162,4,96.3,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,4,2,65.0,10,0,1,2017,1
0.6931471805599453,0.6931471805599453,2,35,4,117.0,9,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,12,4,200.0,8,1,0,2018,1
0.6931471805599453,0.6931471805599453,0,17,4,69.49,9,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,147,4,118.15,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,82,4,67.83,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,51,3,68.0,12,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,19,4,81.82,1,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,25,4,104.2,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,74,3,81.25,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,150,3,45.0,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,3,4,107.0,11,0,0,2017,1
0.0,0.0,0,107,4,141.0,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,67,3,61.16,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,5,2,67.0,9,1,1,2018,1
0.0,0.0,1,151,4,120.7,7,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,2,2,65.0,3,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,23,4,96.0,12,0,0,2018,1
0.0,0.0,0,124,4,94.5,8,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,46,3,85.5,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,72,4,126.9,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,138,4,79.2,11,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,1,4,66.3,2,0,0,2018,1
0.0,0.0,0,2,4,89.0,4,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,28,4,107.53,10,0,0,2017,1
0.6931471805599453,0.6931471805599453,2,64,4,105.61,12,0,0,2018,1
0.0,0.0,0,32,4,191.7,6,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,67,3,75.65,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,57,4,105.3,4,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,125,4,90.0,12,0,0,2018,1
0.0,0.0,0,26,4,124.7,5,0,0,2018,0
0.6931471805599453,0.6931471805599453,0,69,3,59.5,3,0,0,2018,1
0.0,0.0,1,111,4,196.35,12,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,0,1,0.0,6,0,0,2018,1
0.0,0.0,1,97,4,79.8,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,2,4,98.0,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,133,4,114.63,7,0,0,2018,1
0.6931471805599453,0.6931471805599453,0,81,3,76.5,10,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,12,4,111.0,2,0,0,2018,1
0.0,0.0,1,46,4,112.67,10,0,0,2018,0
0.6931471805599453,0.6931471805599453,1,87,4,119.85,5,0,0,2018,1
0.6931471805599453,0.6931471805599453,1,224,4,73.37,6,0,0,2018,1
0.6931471805599453,0.6931471805599453,2,2,2,65.0,11,0,1,2018,1
0.6931471805599453,0.6931471805599453,2,6,4,95.5,8,0,0,2017,1
0.6931471805599453,0.6931471805599453,1,166,4,90.95,7,0,0,2018,1
